95-4754631,The Call,Total Expenses,2007,"$1,809,877"
95-4754631,The Call,Total Expenses,2006,"$28,008"
95-4754631,The Call,Fundraising/Other,2010,"$93,558"
95-4754631,The Call,Fundraising/Other,2009,"$29,776"
95-4754631,The Call,Fundraising/Other,2008,"$88,556"
95-4754631,The Call,Fundraising/Other,2007,"$58,051"
95-4754631,The Call,Fundraising/Other,2006,$0
95-4754631,The Call,Total Revenue,2010,"$1,513,914"
95-4754631,The Call,Total Revenue,2009,"$532,841"
95-4754631,The Call,Total Revenue,2008,"$3,113,441"
95-4754631,The Call,Total Revenue,2007,"$1,983,180"
95-4754631,The Call,Total Revenue,2006,($496)
95-4754631,The Call,Administration,2010,"$179,233"
95-4754631,The Call,Administration,2009,"$127,391"
95-4754631,The Call,Administration,2008,"$186,385"
95-4754631,The Call,Administration,2007,"$117,619"
95-4754631,The Call,Administration,2006,"$1,816"
95-4754631,The Call,Sales,2010,"$9,825"
95-4754631,The Call,Sales,2009,"$33,254"
95-4754631,The Call,Sales,2008,"$24,534"
95-4754631,The Call,Sales,2007,"$26,982"
95-4754631,The Call,Sales,2006,$0
95-4754631,The Call,Government Grants,2010,$0
95-4754631,The Call,Net Gain/Loss,2010,"($124,131)"
95-4754631,The Call,Net Gain/Loss,2009,"($39,905)"
95-4754631,The Call,Net Gain/Loss,2008,"($210,312)"
95-4754631,The Call,Net Gain/Loss,2007,"$173,303"
95-4754631,The Call,Net Gain/Loss,2006,$0
95-4754631,The Call,Other,2010,$352
95-4754631,The Call,Other,2009,"$3,000"
95-4754631,The Call,Other,2008,$0
95-4754631,The Call,Program Services,2010,"$1,232"
95-4754631,The Call,Program Services,2009,$548
95-4754631,The Call,Program Services,2008,$30
95-4754631,The Call,Program Services,2007,"$8,448"
95-4754631,The Call,Program Services,2006,$0
95-4754631,The Call,Special Events,2010,$0
95-4754631,The Call,Program Services Expenses,2010,"$1,365,254"
95-4754631,The Call,Program Services Expenses,2009,"$415,579"
95-4754631,The Call,Program Services Expenses,2008,"$3,048,812"
95-4754631,The Call,Program Services Expenses,2007,"$1,634,207"
95-4754631,The Call,Program Services Expenses,2006,"$26,192"
95-4754631,The Call,Contributions,2010,"$1,502,417"
95-4754631,The Call,Contributions,2009,"$496,039"
95-4754631,The Call,Contributions,2008,"$3,088,877"
95-4754631,The Call,Contributions,2007,"$1,947,750"
95-4754631,The Call,Contributions,2006,$0
95-4754631,The Call,Investments,2010,$88
95-4754631,The Call,Investments,2009,$0
43-1334801,CARTHAGE CROSSLINES MINISTRY,Total Expenses,2007,"$89,323"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Total Expenses,2006,"$92,969"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Total Expenses,2005,"$91,188"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Total Expenses,2003,"$80,075"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Total Expenses,2002,"$81,383"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Fundraising/Other,2007,"$6,056"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Fundraising/Other,2006,"$6,330"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Fundraising/Other,2005,"$7,841"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Total Revenue,2007,"$85,949"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Total Revenue,2006,"$89,227"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Total Revenue,2005,"$83,178"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Total Revenue,2003,"$72,080"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Total Revenue,2002,"$70,348"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Administration,2007,"$13,402"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Administration,2006,"$13,073"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Administration,2005,"$16,347"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Sales,2007,$0
43-1334801,CARTHAGE CROSSLINES MINISTRY,Government Grants,2007,$0
43-1334801,CARTHAGE CROSSLINES MINISTRY,Net Gain/Loss,2007,$0
43-1334801,CARTHAGE CROSSLINES MINISTRY,Net Gain/Loss,2003,"($7,995)"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Net Gain/Loss,2002,"($11,035)"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Other,2007,$0
43-1334801,CARTHAGE CROSSLINES MINISTRY,Program Services,2007,$0
43-1334801,CARTHAGE CROSSLINES MINISTRY,Program Services,2003,"$15,048"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Program Services,2002,"$15,000"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Special Events,2007,$0
43-1334801,CARTHAGE CROSSLINES MINISTRY,Program Services Expenses,2007,"$69,865"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Program Services Expenses,2006,"$73,566"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Program Services Expenses,2005,"$67,000"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Contributions,2007,$0
43-1334801,CARTHAGE CROSSLINES MINISTRY,Contributions,2003,"$56,812"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Contributions,2002,"$53,608"
43-1334801,CARTHAGE CROSSLINES MINISTRY,Investments,2007,$0
43-1334801,CARTHAGE CROSSLINES MINISTRY,Investments,2003,$220
43-1334801,CARTHAGE CROSSLINES MINISTRY,Investments,2002,"$1,740"
43-1544963,CATHOLIC COMMITTEE ON SCOUTING- CAMPFIRE-KANSAS CITY MISSOURI,Total Expenses,2002,"$12,775"
43-1544963,CATHOLIC COMMITTEE ON SCOUTING- CAMPFIRE-KANSAS CITY MISSOURI,Total Expenses,2001,"$32,522"
43-1544963,CATHOLIC COMMITTEE ON SCOUTING- CAMPFIRE-KANSAS CITY MISSOURI,Total Expenses,2000,"$63,682"
43-1544963,CATHOLIC COMMITTEE ON SCOUTING- CAMPFIRE-KANSAS CITY MISSOURI,Total Revenue,2002,"$22,130"
43-1544963,CATHOLIC COMMITTEE ON SCOUTING- CAMPFIRE-KANSAS CITY MISSOURI,Total Revenue,2001,"$32,533"
43-1544963,CATHOLIC COMMITTEE ON SCOUTING- CAMPFIRE-KANSAS CITY MISSOURI,Total Revenue,2000,"$96,862"
43-1544963,CATHOLIC COMMITTEE ON SCOUTING- CAMPFIRE-KANSAS CITY MISSOURI,Sales,2002,$0
43-1544963,CATHOLIC COMMITTEE ON SCOUTING- CAMPFIRE-KANSAS CITY MISSOURI,Net Gain/Loss,2002,"$9,355"
43-1544963,CATHOLIC COMMITTEE ON SCOUTING- CAMPFIRE-KANSAS CITY MISSOURI,Net Gain/Loss,2001,$11
43-1544963,CATHOLIC COMMITTEE ON SCOUTING- CAMPFIRE-KANSAS CITY MISSOURI,Net Gain/Loss,2000,"$33,180"
43-1544963,CATHOLIC COMMITTEE ON SCOUTING- CAMPFIRE-KANSAS CITY MISSOURI,Other,2002,$0
43-1544963,CATHOLIC COMMITTEE ON SCOUTING- CAMPFIRE-KANSAS CITY MISSOURI,Program Services,2002,$0
43-1544963,CATHOLIC COMMITTEE ON SCOUTING- CAMPFIRE-KANSAS CITY MISSOURI,Special Events,2002,$0
43-1544963,CATHOLIC COMMITTEE ON SCOUTING- CAMPFIRE-KANSAS CITY MISSOURI,Contributions,2002,"$22,130"
43-1544963,CATHOLIC COMMITTEE ON SCOUTING- CAMPFIRE-KANSAS CITY MISSOURI,Contributions,2001,"$32,533"
43-1544963,CATHOLIC COMMITTEE ON SCOUTING- CAMPFIRE-KANSAS CITY MISSOURI,Contributions,2000,"$96,862"
43-1544963,CATHOLIC COMMITTEE ON SCOUTING- CAMPFIRE-KANSAS CITY MISSOURI,Investments,2002,$0
90-0662060,CHRIST APOSTOLIC CHURCH VICTORY CENTER,Total Expenses,2011,"$3,900"
90-0662060,CHRIST APOSTOLIC CHURCH VICTORY CENTER,Fundraising/Other,2011,$0
90-0662060,CHRIST APOSTOLIC CHURCH VICTORY CENTER,Total Revenue,2011,"$1,375"
90-0662060,CHRIST APOSTOLIC CHURCH VICTORY CENTER,Administration,2011,$0
90-0662060,CHRIST APOSTOLIC CHURCH VICTORY CENTER,Sales,2011,$0
90-0662060,CHRIST APOSTOLIC CHURCH VICTORY CENTER,Government Grants,2011,$0
90-0662060,CHRIST APOSTOLIC CHURCH VICTORY CENTER,Net Gain/Loss,2011,"($2,525)"
90-0662060,CHRIST APOSTOLIC CHURCH VICTORY CENTER,Other,2011,$0
90-0662060,CHRIST APOSTOLIC CHURCH VICTORY CENTER,Program Services,2011,$0
90-0662060,CHRIST APOSTOLIC CHURCH VICTORY CENTER,Special Events,2011,$0
90-0662060,CHRIST APOSTOLIC CHURCH VICTORY CENTER,Program Services Expenses,2011,"$3,900"
90-0662060,CHRIST APOSTOLIC CHURCH VICTORY CENTER,Contributions,2011,"$1,375"
90-0662060,CHRIST APOSTOLIC CHURCH VICTORY CENTER,Investments,2011,$0
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Total Expenses,2011,"$78,954"
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Total Expenses,2010,"$76,423"
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Total Expenses,2007,"$48,266"
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Total Expenses,2006,"$48,282"
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Total Expenses,2002,"$34,080"
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Fundraising/Other,2011,$0
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Fundraising/Other,2007,"$1,878"
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Fundraising/Other,2006,"$5,334"
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Fundraising/Other,2002,$0
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Total Revenue,2011,"$92,982"
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Total Revenue,2010,"$91,660"
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Total Revenue,2007,"$49,949"
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Total Revenue,2006,"$83,979"
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Total Revenue,2002,"$56,982"
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Administration,2011,$0
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Sales,2011,$0
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Government Grants,2011,$0
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Net Gain/Loss,2011,"$14,028"
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Net Gain/Loss,2010,"$15,237"
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Net Gain/Loss,2007,$0
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Net Gain/Loss,2002,"$22,902"
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Other,2011,$0
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Program Services,2011,$0
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Special Events,2011,$0
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Special Events,2002,"$8,645"
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Program Services Expenses,2011,$0
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Program Services Expenses,2007,"$46,388"
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Program Services Expenses,2006,"$42,701"
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Program Services Expenses,2002,"$34,080"
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Contributions,2011,"$92,974"
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Contributions,2010,"$91,660"
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Contributions,2007,$0
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Contributions,2002,"$48,337"
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Investments,2011,$8
43-1666053,CHRISTIAN CHILDRENS MINISTRY OF TRI COUNTY,Investments,2010,$0
43-1783954,CHRISTIAN RESOURCE CENTER,Total Expenses,2008,"$62,919"
43-1783954,CHRISTIAN RESOURCE CENTER,Total Expenses,2007,"$67,445"
43-1783954,CHRISTIAN RESOURCE CENTER,Total Expenses,2006,"$71,300"
43-1783954,CHRISTIAN RESOURCE CENTER,Total Expenses,2005,"$65,655"
43-1783954,CHRISTIAN RESOURCE CENTER,Total Expenses,2003,"$66,266"
43-1783954,CHRISTIAN RESOURCE CENTER,Fundraising/Other,2007,$0
43-1783954,CHRISTIAN RESOURCE CENTER,Total Revenue,2008,"$48,839"
43-1783954,CHRISTIAN RESOURCE CENTER,Total Revenue,2007,"$59,618"
43-1783954,CHRISTIAN RESOURCE CENTER,Total Revenue,2006,"$68,283"
43-1783954,CHRISTIAN RESOURCE CENTER,Total Revenue,2005,"$91,147"
43-1783954,CHRISTIAN RESOURCE CENTER,Total Revenue,2003,"$57,847"
43-1783954,CHRISTIAN RESOURCE CENTER,Administration,2007,"$3,874"
43-1783954,CHRISTIAN RESOURCE CENTER,Administration,2006,"$5,112"
43-1783954,CHRISTIAN RESOURCE CENTER,Administration,2005,"$11,163"
43-1783954,CHRISTIAN RESOURCE CENTER,Administration,2003,"$24,416"
43-1783954,CHRISTIAN RESOURCE CENTER,Sales,2008,"$48,839"
43-1783954,CHRISTIAN RESOURCE CENTER,Sales,2007,$0
43-1783954,CHRISTIAN RESOURCE CENTER,Sales,2003,"$57,847"
43-1783954,CHRISTIAN RESOURCE CENTER,Government Grants,2007,$0
43-1783954,CHRISTIAN RESOURCE CENTER,Net Gain/Loss,2008,"($14,080)"
43-1783954,CHRISTIAN RESOURCE CENTER,Net Gain/Loss,2007,$0
43-1783954,CHRISTIAN RESOURCE CENTER,Net Gain/Loss,2003,"($8,419)"
43-1783954,CHRISTIAN RESOURCE CENTER,Other,2008,$0
43-1783954,CHRISTIAN RESOURCE CENTER,Program Services,2008,$0
43-1783954,CHRISTIAN RESOURCE CENTER,Special Events,2008,$0
43-1783954,CHRISTIAN RESOURCE CENTER,Program Services Expenses,2007,"$63,571"
43-1783954,CHRISTIAN RESOURCE CENTER,Program Services Expenses,2006,"$66,188"
43-1783954,CHRISTIAN RESOURCE CENTER,Program Services Expenses,2005,"$54,492"
43-1783954,CHRISTIAN RESOURCE CENTER,Program Services Expenses,2003,"$41,850"
43-1783954,CHRISTIAN RESOURCE CENTER,Contributions,2008,$0
43-1783954,CHRISTIAN RESOURCE CENTER,Investments,2008,$0
43-1564032,CHURCH GROWTH INTERNATIONAL,Total Expenses,2011,"$41,539"
43-1564032,CHURCH GROWTH INTERNATIONAL,Total Expenses,2003,"$47,468"
43-1564032,CHURCH GROWTH INTERNATIONAL,Total Expenses,2002,"$43,327"
43-1564032,CHURCH GROWTH INTERNATIONAL,Total Expenses,2001,"$39,338"
43-1564032,CHURCH GROWTH INTERNATIONAL,Total Expenses,2000,"$61,898"
43-1564032,CHURCH GROWTH INTERNATIONAL,Fundraising/Other,2011,$0
43-1564032,CHURCH GROWTH INTERNATIONAL,Total Revenue,2011,"$46,517"
43-1564032,CHURCH GROWTH INTERNATIONAL,Total Revenue,2003,"$84,489"
43-1564032,CHURCH GROWTH INTERNATIONAL,Total Revenue,2002,"$74,598"
43-1564032,CHURCH GROWTH INTERNATIONAL,Total Revenue,2001,"$79,214"
43-1564032,CHURCH GROWTH INTERNATIONAL,Total Revenue,2000,"$75,945"
43-1564032,CHURCH GROWTH INTERNATIONAL,Administration,2011,$0
43-1564032,CHURCH GROWTH INTERNATIONAL,Sales,2011,"$22,674"
43-1564032,CHURCH GROWTH INTERNATIONAL,Sales,2003,"$41,116"
43-1564032,CHURCH GROWTH INTERNATIONAL,Sales,2002,"$32,175"
43-1564032,CHURCH GROWTH INTERNATIONAL,Sales,2001,"$51,660"
43-1564032,CHURCH GROWTH INTERNATIONAL,Sales,2000,"$49,230"
43-1564032,CHURCH GROWTH INTERNATIONAL,Government Grants,2011,$0
43-1564032,CHURCH GROWTH INTERNATIONAL,Net Gain/Loss,2011,"$4,978"
43-1564032,CHURCH GROWTH INTERNATIONAL,Net Gain/Loss,2003,"$37,021"
43-1564032,CHURCH GROWTH INTERNATIONAL,Net Gain/Loss,2002,"$31,271"
43-1564032,CHURCH GROWTH INTERNATIONAL,Net Gain/Loss,2001,"$39,876"
43-1564032,CHURCH GROWTH INTERNATIONAL,Net Gain/Loss,2000,"$14,047"
43-1564032,CHURCH GROWTH INTERNATIONAL,Other,2011,$0
43-1564032,CHURCH GROWTH INTERNATIONAL,Other,2003,"$1,270"
43-1564032,CHURCH GROWTH INTERNATIONAL,Other,2002,$0
43-1564032,CHURCH GROWTH INTERNATIONAL,Other,2000,$3
43-1564032,CHURCH GROWTH INTERNATIONAL,Program Services,2011,$0
43-1564032,CHURCH GROWTH INTERNATIONAL,Special Events,2011,$0
43-1564032,CHURCH GROWTH INTERNATIONAL,Program Services Expenses,2011,"$41,539"
43-1564032,CHURCH GROWTH INTERNATIONAL,Contributions,2011,"$20,580"
43-1564032,CHURCH GROWTH INTERNATIONAL,Contributions,2003,"$39,821"
43-1564032,CHURCH GROWTH INTERNATIONAL,Contributions,2002,"$40,141"
43-1564032,CHURCH GROWTH INTERNATIONAL,Contributions,2001,"$24,538"
43-1564032,CHURCH GROWTH INTERNATIONAL,Contributions,2000,"$24,397"
43-1564032,CHURCH GROWTH INTERNATIONAL,Investments,2011,"$3,263"
43-1564032,CHURCH GROWTH INTERNATIONAL,Investments,2003,"$2,282"
43-1564032,CHURCH GROWTH INTERNATIONAL,Investments,2001,"$3,016"
43-1564032,CHURCH GROWTH INTERNATIONAL,Investments,2000,"$2,315"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Total Expenses,2011,"$1,222,225"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Total Expenses,2010,"$694,491"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Total Expenses,2009,"$1,319,635"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Total Expenses,2008,"$587,999"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Total Expenses,2007,"$1,222,457"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Fundraising/Other,2011,"$11,368"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Fundraising/Other,2010,"$16,976"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Fundraising/Other,2009,"$21,808"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Fundraising/Other,2008,"$4,918"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Fundraising/Other,2007,"$17,805"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Total Revenue,2011,"$1,046,431"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Total Revenue,2010,"$738,392"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Total Revenue,2009,"$1,324,952"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Total Revenue,2008,"$434,424"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Total Revenue,2007,"$1,344,708"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Administration,2011,"$76,529"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Administration,2010,"$93,972"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Administration,2009,"$161,363"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Administration,2008,"$86,411"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Administration,2007,"$171,547"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Sales,2011,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Government Grants,2011,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Net Gain/Loss,2011,"($175,794)"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Net Gain/Loss,2010,"$43,901"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Net Gain/Loss,2009,"$5,317"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Net Gain/Loss,2008,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Net Gain/Loss,2007,"$122,251"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Other,2011,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Program Services,2011,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Special Events,2011,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Program Services Expenses,2011,"$1,134,328"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Program Services Expenses,2010,"$583,543"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Program Services Expenses,2009,"$1,136,464"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Program Services Expenses,2008,"$496,670"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Program Services Expenses,2007,"$1,033,105"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Contributions,2011,"$1,059,338"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Contributions,2010,"$737,720"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Contributions,2009,"$1,357,648"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Contributions,2008,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Contributions,2007,"$1,344,708"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Investments,2011,"($12,907)"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Investments,2010,$672
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Investments,2009,"($32,696)"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Investments,2008,$0
43-0903057,Community of the Good Shepherd,Total Expenses,2011,"$3,572,949"
43-0903057,Community of the Good Shepherd,Total Expenses,2010,"$3,091,061"
43-0903057,Community of the Good Shepherd,Total Expenses,2009,"$2,873,306"
43-0903057,Community of the Good Shepherd,Total Expenses,2008,"$2,881,281"
43-0903057,Community of the Good Shepherd,Total Expenses,2007,"$2,456,867"
43-0903057,Community of the Good Shepherd,Fundraising/Other,2011,"$56,371"
43-0903057,Community of the Good Shepherd,Fundraising/Other,2010,"$52,657"
43-0903057,Community of the Good Shepherd,Fundraising/Other,2009,"$51,502"
43-0903057,Community of the Good Shepherd,Fundraising/Other,2008,"$83,188"
43-0903057,Community of the Good Shepherd,Fundraising/Other,2007,"$139,411"
43-0903057,Community of the Good Shepherd,Total Revenue,2011,"$3,381,342"
43-0903057,Community of the Good Shepherd,Total Revenue,2010,"$2,948,490"
43-0903057,Community of the Good Shepherd,Total Revenue,2009,"$2,944,319"
43-0903057,Community of the Good Shepherd,Total Revenue,2008,"$3,372,832"
43-0903057,Community of the Good Shepherd,Total Revenue,2007,"$3,177,044"
43-0903057,Community of the Good Shepherd,Administration,2011,"$334,790"
43-0903057,Community of the Good Shepherd,Administration,2010,"$314,750"
43-0903057,Community of the Good Shepherd,Administration,2009,"$287,757"
43-0903057,Community of the Good Shepherd,Administration,2008,"$250,554"
43-0903057,Community of the Good Shepherd,Administration,2007,"$224,450"
43-0903057,Community of the Good Shepherd,Sales,2011,$0
43-0903057,Community of the Good Shepherd,Government Grants,2011,"$83,055"
43-0903057,Community of the Good Shepherd,Government Grants,2010,"$162,581"
43-0903057,Community of the Good Shepherd,Government Grants,2009,"$32,850"
43-0903057,Community of the Good Shepherd,Government Grants,2008,"$122,960"
43-0903057,Community of the Good Shepherd,Government Grants,2007,$0
43-0903057,Community of the Good Shepherd,Net Gain/Loss,2011,"($191,607)"
43-0903057,Community of the Good Shepherd,Net Gain/Loss,2010,"($142,571)"
43-0903057,Community of the Good Shepherd,Net Gain/Loss,2009,"$71,013"
43-0903057,Community of the Good Shepherd,Net Gain/Loss,2008,"$491,551"
43-0903057,Community of the Good Shepherd,Net Gain/Loss,2007,"$720,177"
43-0903057,Community of the Good Shepherd,Other,2011,"$27,796"
43-0903057,Community of the Good Shepherd,Other,2010,"$15,087"
43-0903057,Community of the Good Shepherd,Other,2009,"$14,019"
43-0903057,Community of the Good Shepherd,Other,2008,"$16,281"
43-0903057,Community of the Good Shepherd,Other,2007,"$15,257"
43-0903057,Community of the Good Shepherd,Program Services,2011,"$3,075,299"
43-0903057,Community of the Good Shepherd,Program Services,2010,"$2,561,054"
43-0903057,Community of the Good Shepherd,Program Services,2009,"$2,540,979"
43-0903057,Community of the Good Shepherd,Program Services,2008,"$2,302,329"
43-0903057,Community of the Good Shepherd,Program Services,2007,"$2,174,829"
43-0903057,Community of the Good Shepherd,Special Events,2011,"$114,724"
43-0903057,Community of the Good Shepherd,Special Events,2010,"$58,697"
43-0903057,Community of the Good Shepherd,Special Events,2009,"$68,555"
43-0903057,Community of the Good Shepherd,Special Events,2008,"$91,704"
43-0903057,Community of the Good Shepherd,Special Events,2007,"$80,099"
43-0903057,Community of the Good Shepherd,Program Services Expenses,2011,"$3,181,788"
43-0903057,Community of the Good Shepherd,Program Services Expenses,2010,"$2,723,654"
43-0903057,Community of the Good Shepherd,Program Services Expenses,2009,"$2,534,047"
43-0903057,Community of the Good Shepherd,Program Services Expenses,2008,"$2,547,539"
43-0903057,Community of the Good Shepherd,Program Services Expenses,2007,"$2,093,006"
43-0903057,Community of the Good Shepherd,Contributions,2011,"$62,281"
43-0903057,Community of the Good Shepherd,Contributions,2010,"$105,626"
43-0903057,Community of the Good Shepherd,Contributions,2009,"$287,183"
43-0903057,Community of the Good Shepherd,Contributions,2008,"$816,896"
43-0903057,Community of the Good Shepherd,Contributions,2007,"$858,424"
43-0903057,Community of the Good Shepherd,Investments,2011,"$18,187"
43-0903057,Community of the Good Shepherd,Investments,2010,"$45,445"
43-0903057,Community of the Good Shepherd,Investments,2009,$733
43-0903057,Community of the Good Shepherd,Investments,2008,"$22,662"
43-0903057,Community of the Good Shepherd,Investments,2007,"$48,435"
43-1750376,D &amp; D EVANGELISTIC CRUSADES INC,Total Expenses,2011,"$6,329"
43-1750376,D &amp; D EVANGELISTIC CRUSADES INC,Total Expenses,2002,"$14,989"
43-1750376,D &amp; D EVANGELISTIC CRUSADES INC,Total Expenses,2001,"$15,384"
43-1750376,D &amp; D EVANGELISTIC CRUSADES INC,Total Expenses,2000,"$9,112"
43-1750376,D &amp; D EVANGELISTIC CRUSADES INC,Total Expenses,1999,$0
43-1750376,D &amp; D EVANGELISTIC CRUSADES INC,Fundraising/Other,2011,$0
43-1750376,D &amp; D EVANGELISTIC CRUSADES INC,Total Revenue,2011,"$5,476"
43-1750376,D &amp; D EVANGELISTIC CRUSADES INC,Total Revenue,2002,"$14,926"
43-1750376,D &amp; D EVANGELISTIC CRUSADES INC,Total Revenue,2001,"$15,184"
43-1750376,D &amp; D EVANGELISTIC CRUSADES INC,Total Revenue,2000,"$12,258"
43-1750376,D &amp; D EVANGELISTIC CRUSADES INC,Total Revenue,1999,"$12,604"
43-1750376,D &amp; D EVANGELISTIC CRUSADES INC,Administration,2011,$857
