41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Deferred Revenue,1-Sep-07,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Deferred Revenue,31-Aug-08,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Deferred Revenue,1-Sep-06,"$25,794"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Deferred Revenue,31-Aug-07,"$49,905"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Investment/Other,1-Sep-10,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Investment/Other,31-Aug-11,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Investment/Other,1-Sep-09,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Investment/Other,31-Aug-10,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Investment/Other,1-Sep-08,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Investment/Other,31-Aug-09,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Investment/Other,1-Sep-07,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Investment/Other,31-Aug-08,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Investment/Other,1-Sep-06,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Investment/Other,31-Aug-07,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Other Liabilities,1-Sep-10,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Other Liabilities,31-Aug-11,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Other Liabilities,1-Sep-09,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Other Liabilities,31-Aug-10,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Other Liabilities,1-Sep-08,"$4,379"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Other Liabilities,31-Aug-09,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Other Liabilities,1-Sep-07,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Other Liabilities,31-Aug-08,$0
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Other Liabilities,1-Sep-06,"$4,379"
41-1719055,CHURCH ON THE MOVE INTERNATIONAL INC,Other Liabilities,31-Aug-07,"$4,379"
43-0903057,Community of the Good Shepherd,Other,1-Oct-10,"$47,670"
43-0903057,Community of the Good Shepherd,Other,30-Sep-11,"$80,421"
43-0903057,Community of the Good Shepherd,Other,1-Oct-09,"$42,866"
43-0903057,Community of the Good Shepherd,Other,30-Sep-10,"$47,670"
43-0903057,Community of the Good Shepherd,Other,1-Oct-08,"$49,571"
43-0903057,Community of the Good Shepherd,Other,30-Sep-09,"$42,866"
43-0903057,Community of the Good Shepherd,Other,1-Oct-07,"$50,441"
43-0903057,Community of the Good Shepherd,Other,30-Sep-08,"$49,571"
43-0903057,Community of the Good Shepherd,Other,1-Oct-06,"$80,078"
43-0903057,Community of the Good Shepherd,Other,30-Sep-07,"$50,441"
43-0903057,Community of the Good Shepherd,Cash & Equivalent,1-Oct-10,"$81,409"
43-0903057,Community of the Good Shepherd,Cash & Equivalent,30-Sep-11,"$133,413"
43-0903057,Community of the Good Shepherd,Cash & Equivalent,1-Oct-09,"$40,972"
43-0903057,Community of the Good Shepherd,Cash & Equivalent,30-Sep-10,"$81,409"
43-0903057,Community of the Good Shepherd,Cash & Equivalent,1-Oct-08,"$123,302"
43-0903057,Community of the Good Shepherd,Cash & Equivalent,30-Sep-09,"$40,972"
43-0903057,Community of the Good Shepherd,Cash & Equivalent,1-Oct-07,"$148,975"
43-0903057,Community of the Good Shepherd,Cash & Equivalent,30-Sep-08,"$123,302"
43-0903057,Community of the Good Shepherd,Cash & Equivalent,1-Oct-06,"$370,036"
43-0903057,Community of the Good Shepherd,Cash & Equivalent,30-Sep-07,"$148,975"
43-0903057,Community of the Good Shepherd,Fixed Assets,1-Oct-10,"$2,293,262"
43-0903057,Community of the Good Shepherd,Fixed Assets,30-Sep-11,"$2,134,150"
43-0903057,Community of the Good Shepherd,Fixed Assets,1-Oct-09,"$2,326,915"
43-0903057,Community of the Good Shepherd,Fixed Assets,30-Sep-10,"$2,293,262"
43-0903057,Community of the Good Shepherd,Fixed Assets,1-Oct-08,"$2,402,667"
43-0903057,Community of the Good Shepherd,Fixed Assets,30-Sep-09,"$2,326,915"
43-0903057,Community of the Good Shepherd,Fixed Assets,1-Oct-07,"$1,672,079"
43-0903057,Community of the Good Shepherd,Fixed Assets,30-Sep-08,"$2,402,667"
43-0903057,Community of the Good Shepherd,Fixed Assets,1-Oct-06,"$733,803"
43-0903057,Community of the Good Shepherd,Fixed Assets,30-Sep-07,"$1,672,079"
43-0903057,Community of the Good Shepherd,Loans and Notes,1-Oct-10,"$5,000"
43-0903057,Community of the Good Shepherd,Loans and Notes,30-Sep-11,"$5,000"
43-0903057,Community of the Good Shepherd,Loans and Notes,1-Oct-09,"$5,000"
43-0903057,Community of the Good Shepherd,Loans and Notes,30-Sep-10,"$5,000"
43-0903057,Community of the Good Shepherd,Loans and Notes,1-Oct-08,"$220,000"
43-0903057,Community of the Good Shepherd,Loans and Notes,30-Sep-09,"$5,000"
43-0903057,Community of the Good Shepherd,Loans and Notes,1-Oct-07,"$35,571"
43-0903057,Community of the Good Shepherd,Loans and Notes,30-Sep-08,"$220,000"
43-0903057,Community of the Good Shepherd,Loans and Notes,1-Oct-06,$0
43-0903057,Community of the Good Shepherd,Loans and Notes,30-Sep-07,"$35,571"
43-0903057,Community of the Good Shepherd,Grants Payable,1-Oct-10,$0
43-0903057,Community of the Good Shepherd,Grants Payable,30-Sep-11,$0
43-0903057,Community of the Good Shepherd,Grants Payable,1-Oct-09,$0
43-0903057,Community of the Good Shepherd,Grants Payable,30-Sep-10,$0
43-0903057,Community of the Good Shepherd,Grants Payable,1-Oct-08,$0
43-0903057,Community of the Good Shepherd,Grants Payable,30-Sep-09,$0
43-0903057,Community of the Good Shepherd,Grants Payable,1-Oct-07,$0
43-0903057,Community of the Good Shepherd,Grants Payable,30-Sep-08,$0
43-0903057,Community of the Good Shepherd,Grants Payable,1-Oct-06,$0
43-0903057,Community of the Good Shepherd,Grants Payable,30-Sep-07,$0
43-0903057,Community of the Good Shepherd,Total Assets,1-Oct-10,"$3,507,781"
43-0903057,Community of the Good Shepherd,Total Assets,30-Sep-11,"$3,313,355"
43-0903057,Community of the Good Shepherd,Total Assets,1-Oct-09,"$3,634,007"
43-0903057,Community of the Good Shepherd,Total Assets,30-Sep-10,"$3,507,781"
43-0903057,Community of the Good Shepherd,Total Assets,1-Oct-08,"$3,756,692"
43-0903057,Community of the Good Shepherd,Total Assets,30-Sep-09,"$3,634,007"
43-0903057,Community of the Good Shepherd,Total Assets,1-Oct-07,"$3,199,882"
43-0903057,Community of the Good Shepherd,Total Assets,30-Sep-08,"$3,756,692"
43-0903057,Community of the Good Shepherd,Total Assets,1-Oct-06,"$2,299,838"
43-0903057,Community of the Good Shepherd,Total Assets,30-Sep-07,"$3,199,882"
43-0903057,Community of the Good Shepherd,Pledges & Grants Receivable,1-Oct-10,"$143,392"
43-0903057,Community of the Good Shepherd,Pledges & Grants Receivable,30-Sep-11,"$79,969"
43-0903057,Community of the Good Shepherd,Pledges & Grants Receivable,1-Oct-09,"$215,036"
43-0903057,Community of the Good Shepherd,Pledges & Grants Receivable,30-Sep-10,"$143,392"
43-0903057,Community of the Good Shepherd,Pledges & Grants Receivable,1-Oct-08,"$364,354"
43-0903057,Community of the Good Shepherd,Pledges & Grants Receivable,30-Sep-09,"$215,036"
43-0903057,Community of the Good Shepherd,Pledges & Grants Receivable,1-Oct-07,"$407,579"
43-0903057,Community of the Good Shepherd,Pledges & Grants Receivable,30-Sep-08,"$364,354"
43-0903057,Community of the Good Shepherd,Pledges & Grants Receivable,1-Oct-06,"$219,963"
43-0903057,Community of the Good Shepherd,Pledges & Grants Receivable,30-Sep-07,"$407,579"
43-0903057,Community of the Good Shepherd,Total Liabilities,1-Oct-10,"$261,796"
43-0903057,Community of the Good Shepherd,Total Liabilities,30-Sep-11,"$261,814"
43-0903057,Community of the Good Shepherd,Total Liabilities,1-Oct-09,"$249,195"
43-0903057,Community of the Good Shepherd,Total Liabilities,30-Sep-10,"$261,796"
43-0903057,Community of the Good Shepherd,Total Liabilities,1-Oct-08,"$460,214"
43-0903057,Community of the Good Shepherd,Total Liabilities,30-Sep-09,"$249,195"
43-0903057,Community of the Good Shepherd,Total Liabilities,1-Oct-07,"$338,474"
43-0903057,Community of the Good Shepherd,Total Liabilities,30-Sep-08,"$460,214"
43-0903057,Community of the Good Shepherd,Total Liabilities,1-Oct-06,"$190,032"
43-0903057,Community of the Good Shepherd,Total Liabilities,30-Sep-07,"$338,474"
43-0903057,Community of the Good Shepherd,Investment / Securities,1-Oct-10,"$373,785"
43-0903057,Community of the Good Shepherd,Investment / Securities,30-Sep-11,"$390,385"
43-0903057,Community of the Good Shepherd,Investment / Securities,1-Oct-09,"$586,168"
43-0903057,Community of the Good Shepherd,Investment / Securities,30-Sep-10,"$373,785"
43-0903057,Community of the Good Shepherd,Investment / Securities,1-Oct-08,"$440,894"
43-0903057,Community of the Good Shepherd,Investment / Securities,30-Sep-09,"$586,168"
43-0903057,Community of the Good Shepherd,Investment / Securities,1-Oct-07,"$446,030"
43-0903057,Community of the Good Shepherd,Investment / Securities,30-Sep-08,"$440,894"
43-0903057,Community of the Good Shepherd,Investment / Securities,1-Oct-06,"$396,710"
43-0903057,Community of the Good Shepherd,Investment / Securities,30-Sep-07,"$446,030"
43-0903057,Community of the Good Shepherd,Accounts Payable,1-Oct-10,"$63,672"
43-0903057,Community of the Good Shepherd,Accounts Payable,30-Sep-11,"$56,180"
43-0903057,Community of the Good Shepherd,Accounts Payable,1-Oct-09,"$38,718"
43-0903057,Community of the Good Shepherd,Accounts Payable,30-Sep-10,"$63,672"
43-0903057,Community of the Good Shepherd,Accounts Payable,1-Oct-08,"$33,598"
43-0903057,Community of the Good Shepherd,Accounts Payable,30-Sep-09,"$38,718"
43-0903057,Community of the Good Shepherd,Accounts Payable,1-Oct-07,"$141,431"
43-0903057,Community of the Good Shepherd,Accounts Payable,30-Sep-08,"$33,598"
43-0903057,Community of the Good Shepherd,Accounts Payable,1-Oct-06,"$91,522"
43-0903057,Community of the Good Shepherd,Accounts Payable,30-Sep-07,"$141,431"
43-0903057,Community of the Good Shepherd,Accounts Receivable,1-Oct-10,"$568,263"
43-0903057,Community of the Good Shepherd,Accounts Receivable,30-Sep-11,"$495,017"
43-0903057,Community of the Good Shepherd,Accounts Receivable,1-Oct-09,"$422,050"
43-0903057,Community of the Good Shepherd,Accounts Receivable,30-Sep-10,"$568,263"
43-0903057,Community of the Good Shepherd,Accounts Receivable,1-Oct-08,"$375,904"
43-0903057,Community of the Good Shepherd,Accounts Receivable,30-Sep-09,"$422,050"
43-0903057,Community of the Good Shepherd,Accounts Receivable,1-Oct-07,"$474,778"
43-0903057,Community of the Good Shepherd,Accounts Receivable,30-Sep-08,"$375,904"
43-0903057,Community of the Good Shepherd,Accounts Receivable,1-Oct-06,"$499,248"
43-0903057,Community of the Good Shepherd,Accounts Receivable,30-Sep-07,"$474,778"
43-0903057,Community of the Good Shepherd,Tax-Exempt Bond Liabilities,1-Oct-10,$0
43-0903057,Community of the Good Shepherd,Tax-Exempt Bond Liabilities,30-Sep-11,$0
43-0903057,Community of the Good Shepherd,Tax-Exempt Bond Liabilities,1-Oct-09,$0
43-0903057,Community of the Good Shepherd,Tax-Exempt Bond Liabilities,30-Sep-10,$0
43-0903057,Community of the Good Shepherd,Tax-Exempt Bond Liabilities,1-Oct-08,$0
43-0903057,Community of the Good Shepherd,Tax-Exempt Bond Liabilities,30-Sep-09,$0
43-0903057,Community of the Good Shepherd,Tax-Exempt Bond Liabilities,1-Oct-07,$0
43-0903057,Community of the Good Shepherd,Tax-Exempt Bond Liabilities,30-Sep-08,$0
43-0903057,Community of the Good Shepherd,Tax-Exempt Bond Liabilities,1-Oct-06,$0
43-0903057,Community of the Good Shepherd,Tax-Exempt Bond Liabilities,30-Sep-07,$0
43-0903057,Community of the Good Shepherd,Fund Balance,1-Oct-10,"$3,245,985"
43-0903057,Community of the Good Shepherd,Fund Balance,30-Sep-11,"$3,051,541"
43-0903057,Community of the Good Shepherd,Fund Balance,1-Oct-09,"$3,384,812"
43-0903057,Community of the Good Shepherd,Fund Balance,30-Sep-10,"$3,245,985"
43-0903057,Community of the Good Shepherd,Fund Balance,1-Oct-08,"$3,296,478"
43-0903057,Community of the Good Shepherd,Fund Balance,30-Sep-09,"$3,384,812"
43-0903057,Community of the Good Shepherd,Fund Balance,1-Oct-07,"$2,861,408"
43-0903057,Community of the Good Shepherd,Fund Balance,30-Sep-08,"$3,296,478"
43-0903057,Community of the Good Shepherd,Fund Balance,1-Oct-06,"$2,109,806"
43-0903057,Community of the Good Shepherd,Fund Balance,30-Sep-07,"$2,861,408"
43-0903057,Community of the Good Shepherd,Receivable / Other,1-Oct-10,$0
43-0903057,Community of the Good Shepherd,Receivable / Other,30-Sep-11,$0
43-0903057,Community of the Good Shepherd,Receivable / Other,1-Oct-09,$0
43-0903057,Community of the Good Shepherd,Receivable / Other,30-Sep-10,$0
43-0903057,Community of the Good Shepherd,Receivable / Other,1-Oct-08,$0
43-0903057,Community of the Good Shepherd,Receivable / Other,30-Sep-09,$0
43-0903057,Community of the Good Shepherd,Receivable / Other,1-Oct-07,$0
43-0903057,Community of the Good Shepherd,Receivable / Other,30-Sep-08,$0
43-0903057,Community of the Good Shepherd,Receivable / Other,1-Oct-06,$0
43-0903057,Community of the Good Shepherd,Receivable / Other,30-Sep-07,$0
43-0903057,Community of the Good Shepherd,Inventories for Sale or Use,1-Oct-10,$0
43-0903057,Community of the Good Shepherd,Inventories for Sale or Use,30-Sep-11,$0
43-0903057,Community of the Good Shepherd,Inventories for Sale or Use,1-Oct-09,$0
43-0903057,Community of the Good Shepherd,Inventories for Sale or Use,30-Sep-10,$0
43-0903057,Community of the Good Shepherd,Inventories for Sale or Use,1-Oct-08,$0
43-0903057,Community of the Good Shepherd,Inventories for Sale or Use,30-Sep-09,$0
43-0903057,Community of the Good Shepherd,Inventories for Sale or Use,1-Oct-07,$0
43-0903057,Community of the Good Shepherd,Inventories for Sale or Use,30-Sep-08,$0
43-0903057,Community of the Good Shepherd,Inventories for Sale or Use,1-Oct-06,$0
43-0903057,Community of the Good Shepherd,Inventories for Sale or Use,30-Sep-07,$0
43-0903057,Community of the Good Shepherd,Deferred Revenue,1-Oct-10,"$10,050"
43-0903057,Community of the Good Shepherd,Deferred Revenue,30-Sep-11,"$9,000"
43-0903057,Community of the Good Shepherd,Deferred Revenue,1-Oct-09,"$7,365"
43-0903057,Community of the Good Shepherd,Deferred Revenue,30-Sep-10,"$10,050"
43-0903057,Community of the Good Shepherd,Deferred Revenue,1-Oct-08,"$13,690"
43-0903057,Community of the Good Shepherd,Deferred Revenue,30-Sep-09,"$7,365"
43-0903057,Community of the Good Shepherd,Deferred Revenue,1-Oct-07,"$14,855"
43-0903057,Community of the Good Shepherd,Deferred Revenue,30-Sep-08,"$13,690"
43-0903057,Community of the Good Shepherd,Deferred Revenue,1-Oct-06,$0
43-0903057,Community of the Good Shepherd,Deferred Revenue,30-Sep-07,"$14,855"
43-0903057,Community of the Good Shepherd,Investment/Other,1-Oct-10,$0
43-0903057,Community of the Good Shepherd,Investment/Other,30-Sep-11,$0
43-0903057,Community of the Good Shepherd,Investment/Other,1-Oct-09,$0
43-0903057,Community of the Good Shepherd,Investment/Other,30-Sep-10,$0
43-0903057,Community of the Good Shepherd,Investment/Other,1-Oct-08,$0
43-0903057,Community of the Good Shepherd,Investment/Other,30-Sep-09,$0
43-0903057,Community of the Good Shepherd,Investment/Other,1-Oct-07,$0
43-0903057,Community of the Good Shepherd,Investment/Other,30-Sep-08,$0
43-0903057,Community of the Good Shepherd,Investment/Other,1-Oct-06,$0
43-0903057,Community of the Good Shepherd,Investment/Other,30-Sep-07,$0
43-0903057,Community of the Good Shepherd,Other Liabilities,1-Oct-10,"$183,074"
43-0903057,Community of the Good Shepherd,Other Liabilities,30-Sep-11,"$191,634"
43-0903057,Community of the Good Shepherd,Other Liabilities,1-Oct-09,"$198,112"
43-0903057,Community of the Good Shepherd,Other Liabilities,30-Sep-10,"$183,074"
43-0903057,Community of the Good Shepherd,Other Liabilities,1-Oct-08,"$192,926"
43-0903057,Community of the Good Shepherd,Other Liabilities,30-Sep-09,"$198,112"
43-0903057,Community of the Good Shepherd,Other Liabilities,1-Oct-07,"$146,617"
43-0903057,Community of the Good Shepherd,Other Liabilities,30-Sep-08,"$192,926"
43-0903057,Community of the Good Shepherd,Other Liabilities,1-Oct-06,"$98,510"
43-0903057,Community of the Good Shepherd,Other Liabilities,30-Sep-07,"$146,617"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Other,1-Jan-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Other,31-Dec-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Other,1-Jan-02,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Other,31-Dec-02,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Other,1-Jan-01,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Other,31-Dec-01,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Other,1-Jan-00,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Other,31-Dec-00,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Other,1-Jan-99,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Other,31-Dec-99,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Cash & Equivalent,1-Jan-11,"$4,528"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Cash & Equivalent,31-Dec-11,"$4,035"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Cash & Equivalent,1-Jan-02,"$6,997"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Cash & Equivalent,31-Dec-02,"$9,961"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Cash & Equivalent,1-Jan-01,"$8,370"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Cash & Equivalent,31-Dec-01,"$6,997"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Cash & Equivalent,1-Jan-00,"$2,317"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Cash & Equivalent,31-Dec-00,"$8,370"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Cash & Equivalent,1-Jan-99,"$4,493"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Cash & Equivalent,31-Dec-99,"$2,317"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Fixed Assets,1-Jan-11,"$2,062"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Fixed Assets,31-Dec-11,"$1,277"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Loans and Notes,1-Jan-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Loans and Notes,31-Dec-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Land & Buildings,1-Jan-02,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Land & Buildings,31-Dec-02,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Land & Buildings,1-Jan-01,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Land & Buildings,31-Dec-01,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Land & Buildings,1-Jan-00,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Land & Buildings,31-Dec-00,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Land & Buildings,1-Jan-99,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Land & Buildings,31-Dec-99,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Grants Payable,1-Jan-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Grants Payable,31-Dec-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Total Assets,1-Jan-11,"$6,590"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Total Assets,31-Dec-11,"$5,312"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Total Assets,1-Jan-02,"$15,522"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Total Assets,31-Dec-02,"$16,916"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Total Assets,1-Jan-01,"$16,999"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Total Assets,31-Dec-01,"$15,522"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Total Assets,1-Jan-00,"$14,353"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Total Assets,31-Dec-00,"$16,999"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Total Assets,1-Jan-99,"$5,864"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Total Assets,31-Dec-99,"$14,353"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Pledges & Grants Receivable,1-Jan-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Pledges & Grants Receivable,31-Dec-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Total Liabilities,1-Jan-11,$425
43-1750376,D & D EVANGELISTIC CRUSADES INC,Total Liabilities,31-Dec-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Total Liabilities,1-Jan-02,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Total Liabilities,31-Dec-02,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Total Liabilities,1-Jan-01,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Total Liabilities,31-Dec-01,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Total Liabilities,1-Jan-00,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Total Liabilities,31-Dec-00,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Total Liabilities,1-Jan-99,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Total Liabilities,31-Dec-99,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Investment / Securities,1-Jan-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Investment / Securities,31-Dec-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Accounts Payable,1-Jan-11,$425
43-1750376,D & D EVANGELISTIC CRUSADES INC,Accounts Payable,31-Dec-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Accounts Receivable,1-Jan-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Accounts Receivable,31-Dec-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Tax-Exempt Bond Liabilities,1-Jan-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Tax-Exempt Bond Liabilities,31-Dec-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Fund Balance,1-Jan-11,"$6,165"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Fund Balance,31-Dec-11,"$5,312"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Fund Balance,1-Jan-02,"$9,824"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Fund Balance,31-Dec-02,"$9,761"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Fund Balance,1-Jan-01,"$10,024"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Fund Balance,31-Dec-01,"$9,824"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Fund Balance,1-Jan-00,"$6,878"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Fund Balance,31-Dec-00,"$10,024"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Fund Balance,1-Jan-99,"$5,864"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Fund Balance,31-Dec-99,"$6,878"
43-1750376,D & D EVANGELISTIC CRUSADES INC,Receivable / Other,1-Jan-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Receivable / Other,31-Dec-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Inventories for Sale or Use,1-Jan-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Inventories for Sale or Use,31-Dec-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Deferred Revenue,1-Jan-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Deferred Revenue,31-Dec-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Investment/Other,1-Jan-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Investment/Other,31-Dec-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Other Liabilities,1-Jan-11,$0
43-1750376,D & D EVANGELISTIC CRUSADES INC,Other Liabilities,31-Dec-11,$0
43-1295389,DEACONESS FOUNDATION,Other,1-Oct-96,"$316,897"
43-1295389,DEACONESS FOUNDATION,Other,30-Sep-97,"$30,928,730"
43-1295389,DEACONESS FOUNDATION,Cash & Equivalent,1-Oct-96,"$100,260"
43-1295389,DEACONESS FOUNDATION,Cash & Equivalent,30-Sep-97,"$184,817"
43-1295389,DEACONESS FOUNDATION,Fixed Assets,1-Oct-96,"$4,960,631"
43-1295389,DEACONESS FOUNDATION,Fixed Assets,30-Sep-97,"$4,642,261"
43-1295389,DEACONESS FOUNDATION,Total Assets,1-Oct-96,"$16,861,585"
43-1295389,DEACONESS FOUNDATION,Total Assets,30-Sep-97,"$51,447,882"
43-1295389,DEACONESS FOUNDATION,Pledges & Grants Receivable,1-Oct-96,"$751,220"
43-1295389,DEACONESS FOUNDATION,Pledges & Grants Receivable,30-Sep-97,"$543,299"
43-1295389,DEACONESS FOUNDATION,Total Liabilities,1-Oct-96,"$3,137,086"
43-1295389,DEACONESS FOUNDATION,Total Liabilities,30-Sep-97,"$4,021,134"
43-1295389,DEACONESS FOUNDATION,Investment / Securities,1-Oct-96,"$9,229,869"
43-1295389,DEACONESS FOUNDATION,Investment / Securities,30-Sep-97,"$13,924,928"
43-1295389,DEACONESS FOUNDATION,Accounts Payable,1-Oct-96,"$6,851"
43-1295389,DEACONESS FOUNDATION,Accounts Payable,30-Sep-97,$691
43-1295389,DEACONESS FOUNDATION,Fund Balance,1-Oct-96,"$13,724,499"
43-1295389,DEACONESS FOUNDATION,Fund Balance,30-Sep-97,"$47,426,748"
43-1295389,DEACONESS FOUNDATION,Receivable / Other,1-Oct-96,"$1,003,476"
43-1295389,DEACONESS FOUNDATION,Receivable / Other,30-Sep-97,"$1,210,414"
43-1295389,DEACONESS FOUNDATION,Investment/Other,1-Oct-96,"$499,232"
43-1295389,DEACONESS FOUNDATION,Investment/Other,30-Sep-97,"$13,433"
43-1295389,DEACONESS FOUNDATION,Other Liabilities,1-Oct-96,"$3,130,235"
43-1295389,DEACONESS FOUNDATION,Other Liabilities,30-Sep-97,"$4,020,443"
45-0490990,DISCIPLING THE NATIONS,Other,1-Jan-03,$0
45-0490990,DISCIPLING THE NATIONS,Other,31-Dec-03,$0
45-0490990,DISCIPLING THE NATIONS,Cash & Equivalent,1-Jan-03,$0
45-0490990,DISCIPLING THE NATIONS,Cash & Equivalent,31-Dec-03,$246
45-0490990,DISCIPLING THE NATIONS,Land & Buildings,1-Jan-03,$0
45-0490990,DISCIPLING THE NATIONS,Land & Buildings,31-Dec-03,$0
45-0490990,DISCIPLING THE NATIONS,Total Assets,1-Jan-03,$0
45-0490990,DISCIPLING THE NATIONS,Total Assets,31-Dec-03,$246
45-0490990,DISCIPLING THE NATIONS,Total Liabilities,1-Jan-03,$0
45-0490990,DISCIPLING THE NATIONS,Total Liabilities,31-Dec-03,$0
